hypothesis	p_value
0	0.0826412844121631
0	0.910501917356758
0	0.0460446928992233
0	0.393902550397168
0	0.128443025893319
0	0.749936118684621
0	0.0709529538697025
0	0.108673551928097
0	0.535664527768711
0	0.28824800877127
0	0.801074285182552
0	0.427497738282925
0	0.434716574029038
0	0.182166712753176
0	0.514394441139095
0	0.357492996561741
0	0.0868806329004697
0	0.375250551954374
0	0.804011326802467
0	0.565696626935855
0	0.535907110500553
0	0.67544312076314
0	0.0545717174766553
0	0.773644908574884
0	0.440865657375873
0	0.779781404151524
0	0.330558700542048
0	0.42875858033363
0	0.853436134190873
0	0.895001780666977
0	0.571858999093684
0	0.812237042437293
0	0.86868834075709
0	0.533881433777234
0	0.990588116037438
0	0.199461969194581
0	0.156401737747777
0	0.316372419349344
0	0.361902802305735
0	0.435121979470787
0	0.575688129510357
0	0.704119104474995
0	0.192835788977525
0	0.205088032642441
0	0.547629642344113
0	0.846435517046607
0	0.554605540046974
0	0.0940267611869325
0	0.413365775249889
0	0.833514188628758
0	0.315096376323659
0	0.366179681772339
0	0.198959856194615
0	0.505773065332785
0	0.124783193295777
0	0.696297703225067
0	0.125095211966065
0	0.918115203468604
0	0.824410276694478
0	0.517074918261757
0	0.456214028974296
0	0.515928894373978
0	0.481019419033814
0	0.249169137694773
0	0.248874331101751
0	0.82497872483043
0	0.148826608866224
0	0.68096350413077
0	0.388006781228717
0	0.395362172188791
0	0.224126986185596
0	0.969958011466485
0	0.418733618035572
0	0.983754418625789
0	0.734942878257223
0	0.804562729221117
0	0.225099366045715
0	0.614396961121704
0	0.881134525858657
0	0.609459099839656
0	0.368890517676546
0	0.378426333979446
0	0.952728570373054
0	0.533473946787066
0	0.0562839445090433
0	0.538053137141511
0	0.270409464737872
0	0.950597827117644
0	0.536467399897265
0	0.662990281054439
0	0.176394748376937
0	0.72301322165962
0	0.123910379926701
0	0.0857492276010747
0	0.277320837600445
0	0.0163811714998827
0	0.271605959278497
0	0.301233214988153
0	0.600950116600776
0	0.0217351226485809
0	0.604078576553615
0	0.156289584596774
0	0.167128207269302
0	0.33484506601816
0	0.172899149482448
0	0.920650561385659
0	0.192468446702003
0	0.820045755368818
0	0.552948406873092
0	0.592570847854345
0	0.807011373462639
0	0.0557902264964181
0	0.536040854749754
0	0.622525496800695
0	0.173967421711639
0	0.961348343993799
0	0.506601194631952
0	0.122359508581069
0	0.0553916149118667
0	0.495605668390293
0	0.656132976439723
0	0.412170463950841
0	0.225631899323347
0	0.345556537038475
0	0.908834289642372
0	0.133868516871451
0	0.932610573561221
0	0.868707437341735
0	0.152335240306676
0	0.686511512071963
0	0.514230477318256
0	0.909292711207261
0	0.905099438361573
0	0.0444334045057069
0	0.581511073574338
0	0.0218981462088994
0	0.299114948031066
0	0.96674217784402
0	0.485185033266504
0	0.972323819912414
0	0.091113581805272
0	0.298106338559327
0	0.352954698144216
0	0.952060686745744
0	0.453306535055149
0	0.513940088298533
0	0.587052228893433
0	0.603432098712919
0	0.89534480035032
0	0.689874331772535
0	0.671880070064628
0	0.567576378243091
0	0.154393964931513
0	0.386547082381851
0	0.28405669560829
0	0.225780326908737
0	0.166313265335605
0	0.572524745381649
0	0.564892403571969
0	0.427797621619793
0	0.522760549807466
0	0.435249424577506
0	0.734316171385507
0	0.204307305117621
0	0.38954516718926
0	0.50512872867615
0	0.576572909913609
0	0.899801869526497
0	0.0416324386940463
0	0.521209730923908
0	0.334197113004825
0	0.246651364102703
0	0.337938031952261
0	0.546091088553456
0	0.390114804421104
0	0.846424504099551
0	0.68079377128069
0	0.217041378260092
0	0.731133782742397
0	0.273345499934942
0	0.991278928341305
0	0.0160082981376164
0	0.0153415303750186
0	0.68328089467558
0	0.467301265185731
0	0.592609006783223
0	0.78733117790298
0	0.710488571773758
0	0.538829496485429
0	0.449191807139372
0	0.796025964230098
0	0.632964403104562
0	0.589970056268299
0	0.409497912047917
0	0.560172698017955
0	0.361110718232936
0	0.84657593325945
0	0.225443472903967
0	0.855632850433666
0	0.14362702059753
0	0.710228264096579
0	0.469280286196446
0	0.533654224655882
0	0.560773297267116
0	0.38342558693926
0	0.656194541602138
0	0.215006665444782
0	0.00756594134842747
0	0.185485721287666
0	0.96482552969231
0	0.425888833478307
0	0.531557128555859
0	0.0545353087290117
0	0.34324153809627
0	0.987982573574811
0	0.208006855486792
0	0.0530821818505169
0	0.581460035640879
0	0.793186618782435
0	0.849872502637091
0	0.863822563915332
0	0.458695479075974
0	0.599353903922811
0	0.636024143579628
0	0.0810191750395886
0	0.653131200491586
0	0.903319862143369
0	0.0172201753374666
0	0.676251061154879
0	0.628419991200647
0	0.716593749454849
0	0.990377868672493
0	0.0771149161811076
0	0.769693997913495
0	0.280390152354887
0	0.821652313895445
0	0.512688700940001
0	0.222950213248338
0	0.135340250514494
0	0.750040699808547
0	0.0526878528010968
0	0.169579779364751
0	0.838467851683498
0	0.317775818159853
0	0.622802594349237
0	0.741822796432461
0	0.482066246959086
0	0.590201775691122
0	0.945783210205901
0	0.198886237614392
0	0.810235081141352
0	0.957608490081005
0	0.0128939552356442
0	0.373426188293156
0	0.121800427697485
0	0.302611063522781
0	0.122344200412298
0	0.702843090158567
0	0.302183446688318
0	0.750127538798316
0	0.403615436844916
0	0.0808989277921457
0	0.582338438073916
0	0.361088851261844
0	0.630321615912777
0	0.632177803108777
0	0.406206903452093
0	0.985687728283279
0	0.519771564910666
0	0.689615035132937
0	0.906550346864081
0	0.708992907962619
0	0.186365621490211
0	0.256461717442855
0	0.0463798502656567
0	0.74526347299019
0	0.299870758110069
0	0.202445248058123
0	0.652481669687745
0	0.395063908488533
0	0.884007820638979
0	0.655636987905546
0	0.990943983775895
0	0.941545179876488
0	0.682489847334317
0	0.848868331659157
0	0.442639142087763
0	0.381888918702049
0	0.783658137046738
0	0.998629637796066
0	0.189885128563719
0	0.079831135803428
0	0.455614395316118
0	0.424403659202983
0	0.229154314224485
0	0.319328137753812
0	0.936851071477523
0	0.647269308035493
0	0.397095119452358
0	0.414830972740011
0	0.609592420088183
0	0.237891502726739
0	0.0711203438452708
0	0.637975023695816
0	0.567444250444884
0	0.585477933069184
0	0.669284989635728
0	0.423164165461122
0	0.909941552433338
0	0.562568927096323
0	0.572814716014335
0	0.204617836429154
0	0.982125206764235
0	0.219679491940596
0	0.81297747927887
0	0.401320147537231
0	0.828479845479057
0	0.132036156393294
0	0.641324328610803
0	0.0947648104935523
0	0.75532464220097
0	0.871080634446104
0	0.0106498974490998
0	0.890789044673992
0	0.547254094157337
0	0.263776741146385
0	0.448149377838027
0	0.151996049594772
0	0.467826371464089
0	0.45231814729989
0	0.721897733499585
0	0.066255679419374
0	0.615115380126022
0	0.112254395612767
0	0.72873325803557
0	0.341585448273438
0	0.673160138499298
0	0.104485753854928
0	0.158163257769306
0	0.000813484292478739
0	0.611543951863985
0	0.698343882924929
0	0.0304416165996417
0	0.369867643541353
0	0.443222901913972
0	0.540829502908199
0	0.392869486854183
0	0.873126687711608
0	0.773484572877706
0	0.951463069463028
0	0.332690531826366
0	0.469665223894428
0	0.931741610228189
0	0.428943069703366
0	0.18528015565139
0	0.811229132716771
0	0.985981395635413
0	0.98107998674825
0	0.203457316438628
0	0.297863761373999
0	0.421546770643032
0	0.0254809917355678
0	0.371706491961471
0	0.897633245783829
0	0.479997448767792
0	0.498177089949081
0	0.856744813122897
0	0.0533103023871442
0	0.855529689888268
0	0.841034977175983
0	0.62250736757712
0	0.00613786085406565
0	0.737555050748658
0	0.420249198270738
0	0.581298954455354
0	0.62505212322878
0	0.418151983872536
0	0.361601689056921
0	0.218286963317405
0	0.549828314809354
0	0.960204573354507
0	0.701164614467646
0	0.258735514948578
0	0.101743151127217
0	0.993671354757681
0	0.0181725253043348
0	0.958918311674243
0	0.735136053875283
0	0.514082635792702
0	0.800960447801891
0	0.192946709044135
0	0.960573356627543
0	0.586129991416239
0	0.981342473857949
0	0.219186150397501
0	0.239358554707618
0	0.164042343410078
0	0.276517948186545
0	0.118154690237763
0	0.318921327617802
0	0.966789112376478
0	0.750352396809224
0	0.29291736152967
0	0.608507210318056
0	0.637266766443695
0	0.950085624322344
0	0.00562563403457639
0	0.238880576992703
0	0.290288943326297
0	0.480582892456798
0	0.0757266433933459
0	0.483326228951565
0	0.651801275240372
0	0.989157338242946
0	0.123145774582257
0	0.625906363667198
0	0.888123296242414
0	0.754206941589308
0	0.22477479756475
0	0.471298910287102
0	0.719691357109327
0	0.947264117466066
0	0.410117583742152
0	0.783838577061266
0	0.953442200072724
0	0.168614250244222
0	0.195651017700789
0	0.365448943829627
0	0.720389549816808
0	0.870769663038264
0	0.901519255393421
0	0.250274785432852
0	0.488488973062856
0	0.798204290713735
0	0.85939696338073
0	0.569684034645591
0	0.904186321054675
0	0.112667294887362
0	0.277401924427395
0	0.626475527557652
0	0.704196185755616
0	0.339406475483356
0	0.600893183105111
0	0.178110558725157
0	0.267468469208387
0	0.55206358876097
0	0.880030988341309
0	0.0200792105086103
0	0.257465436023852
0	0.186263495403937
0	0.447551912323101
0	0.280971890884578
0	0.688120391429822
0	0.453428000943289
0	0.198933132067377
0	0.719161212146053
0	0.185787296510356
0	0.0199569708344935
0	0.981895548871226
0	0.953598644719521
0	0.789342486993572
0	0.764072382106421
0	0.807954420283597
0	0.222026367959332
0	0.353463181136547
0	0.977251871283487
0	0.807541212807282
0	0.165970624531379
0	0.461708313430478
0	0.120968678783789
0	0.236485875850908
0	0.935060383689344
0	0.798723952189556
0	0.13439400310821
0	0.53467454135931
0	0.836688040340742
0	0.394202582724702
0	0.415529209629504
0	0.88802409964323
0	0.655886565161499
0	0.148162939494133
0	0.882999933168005
0	0.417344468191481
0	0.845188845304242
0	0.818336149069776
0	0.602343446457483
0	0.792953362984588
0	0.862237090493536
0	0.171453897036423
0	0.439958908388818
0	0.566519922445862
0	0.44955021692964
0	0.529677354507274
0	0.7873298551548
0	0.0968823889689971
0	0.179780165292221
0	0.581384554967553
0	0.589016525982464
0	0.823440218245859
0	0.467698602104366
0	0.720914609835584
0	0.775228650340112
0	0.730298117064593
0	0.490120041425466
0	0.336029349922666
0	0.181762181633717
0	0.0770959014129666
0	0.790745795732346
0	0.224376177855834
0	0.0419998529406989
0	0.315882838058108
0	0.102119328866302
0	0.0847210284035305
0	0.348049255048371
0	0.180901502891677
0	0.888846452461637
0	0.792780551028502
0	0.863275002021105
0	0.407184313599841
0	0.68587802297012
0	0.276240352293591
0	0.965944261909802
0	0.316991202244884
0	0.0641397431980064
0	0.339790987323171
0	0.943569845045056
0	0.916189676999183
0	0.589235241407126
0	0.822241206309447
0	0.176993803919588
0	0.329595711195804
0	0.436574020927434
0	0.472426386123695
0	0.365949018171432
0	0.226894982232541
0	0.723511709877711
0	0.0763589351270024
0	0.245998208492403
0	0.205471854135315
0	0.77656888853696
0	0.945749704683092
0	0.362109851230556
0	0.448142782184841
0	0.479036354346167
0	0.40766866676258
0	0.530907617068868
0	0.0766148958360584
0	0.927185454293965
0	0.398654288986088
0	0.499186989697357
0	0.681703690164937
0	0.726451231501909
0	0.638343310310129
0	0.449837162231523
0	0.0366809535734423
0	0.687440229863714
0	0.340677318105482
0	0.921959074840349
0	0.280907611269005
0	0.643990564510656
0	0.762850964500765
0	0.341608995101593
0	0.871671422332466
0	0.998412371811888
0	0.809321423660199
0	0.414248475066196
0	0.118205255082243
0	0.745883509183639
0	0.0402830231948128
0	0.219663762788875
0	0.962829459620655
0	0.239866374294719
0	0.66707400003468
0	0.186828556873242
0	0.431376671934668
0	0.545886754929136
0	0.986757432418176
0	0.112074179745893
0	0.262387128784918
0	0.434416852652959
0	0.835895276637038
0	0.386440641186558
0	0.607848472031098
0	0.836600589298717
0	0.0867843784269831
0	0.511373894978248
0	0.612495674176639
0	0.44785060853524
0	0.446348845402028
0	0.18596991247538
0	0.824810917782214
0	0.508480553759724
0	0.221506597053434
0	0.238359054422251
0	0.0744646760735628
0	0.476982696967579
0	0.781368339714562
0	0.263879019069462
0	0.619180601711248
0	0.916609951107572
0	0.535784934724823
0	0.728904339523246
0	0.3663980001504
0	0.762061803203175
0	0.357655375741687
0	0.446107544832695
0	0.750599655494506
0	0.136606327003269
0	0.700466133098276
0	0.0517526592042958
0	0.382396994680196
0	0.143502788520258
0	0.397798855522577
0	0.684418667081061
0	0.310881495435597
0	0.147343538304513
0	0.947375978270949
0	0.409496628863907
0	0.636554891216792
0	0.228177035941334
0	0.797305839656598
0	0.00713909342146146
0	0.55270685505211
0	0.801847754772467
0	0.207553955466575
0	0.295897355921382
0	0.95012033981101
0	0.68616397338822
0	0.788524221317766
0	0.13274148149796
0	0.296085120585766
0	0.0973309061977183
0	0.877795994901253
0	0.308801426142385
0	0.669038247436395
0	0.351572650265566
0	0.953817750137762
0	0.476185832804346
0	0.854952628921353
0	0.0809914924283179
0	0.793390412980046
0	0.132429027983437
0	0.500125069748852
0	0.119648453948541
0	0.846236902781288
0	0.253167740594632
0	0.670357842836985
0	0.0726185416820195
0	0.397535271179986
0	0.3898098990383
0	0.140212386347285
0	0.00994487632983754
0	0.936954388711536
0	0.661021347451411
0	0.31208351178423
0	0.910384584056605
0	0.701984285433753
0	0.396748452711983
0	0.126646240689265
0	0.30608504472564
0	0.94464883742598
0	0.933702510102077
0	0.112274450575865
0	0.381208768619893
0	0.96452116110118
0	0.28303261622993
0	0.710385997919449
0	0.924553686084322
0	0.988722476037186
0	0.484623997708184
0	0.264937012152223
0	0.953755567271919
0	0.0884004362264381
0	0.712138885626853
0	0.00026412631440853
0	0.181449936700602
0	0.516729856464539
0	0.931993602890742
0	0.00659145465936195
0	0.850329884821003
0	0.0235120423267547
0	0.429599113698366
0	0.487025167134808
0	0.753264093889662
0	0.201830509325331
0	0.363943961746228
0	0.184572483477183
0	0.641187501518438
0	0.0466015814519207
0	0.0532827574359254
0	0.0598333597961687
0	0.331628985653608
0	0.231653712682632
0	0.742800217588576
0	0.0198651122044466
0	0.492870443125021
0	0.59057008035627
0	0.94811378538017
0	0.934822111274117
0	0.0855556474591124
0	0.0618415843930102
0	0.376545046163972
0	0.0800970491721062
0	0.334937078967538
0	0.596292655305418
0	0.363162426795777
0	0.575853798203711
0	0.0189079501369411
0	0.361115583827524
0	0.548331794243078
0	0.402025936053927
0	0.948133553019032
0	0.0306789810545325
0	0.606727350689309
0	0.776304888410825
0	0.364820054581641
0	0.141111966485197
0	0.226210718319862
0	0.529935234176766
0	0.466571482220848
0	0.998186039741201
0	0.503542937931177
0	0.0694284524587385
0	0.419165014789075
0	0.00133270955602272
0	0.575546460988477
0	0.525989693843082
0	0.554076350021929
0	0.84356470614063
0	0.578620038373298
0	0.233669667828407
0	0.871101535313576
0	0.523645072306406
0	0.734959419033154
0	0.218417288194508
0	0.914392389078354
0	0.882281366696507
0	0.297676897626057
0	0.202206117045297
0	0.52596637318962
0	0.111299921538387
0	0.23329368372746
0	0.430030014026465
0	0.399013833228868
0	0.576670430972849
0	0.905769136661315
0	0.11920435404664
0	0.773641794703596
0	0.991243074885383
0	0.289564822933955
0	0.329814334326626
0	0.884224429574278
0	0.754192454454488
0	0.982659073064642
0	0.902877033316132
0	0.445310726222556
0	0.0299022323584841
0	0.153822770862848
0	0.832591124858761
0	0.420298964351989
0	0.758997839312225
0	0.1432596561177
0	0.21859905336913
0	0.356960586347737
0	0.229871299240308
0	0.724610285935029
0	0.467249631516983
0	0.667403732148168
0	0.611520854712071
0	0.106320778926323
0	0.543198933305273
0	0.828185621472806
0	0.56267742324377
0	0.215103765020274
0	0.498862278082285
0	0.451844398166141
0	0.436415977680838
0	0.32768305432915
0	0.92061300180624
0	0.0941458065890686
0	0.362799244288838
0	0.064851807798632
0	0.996320235957936
0	0.618519459447827
0	0.899884309961673
0	0.531721437395049
0	0.502482568422294
0	0.43316343711268
0	0.072191177653457
0	0.0448062578289918
0	0.492513928998944
0	0.459132030895487
0	0.494663014487646
0	0.575620721857249
0	0.741525156405544
0	0.0129897783212869
0	0.757215240980468
0	0.549483800911565
0	0.144892698754603
0	0.871034140064088
0	0.707075640898407
0	0.572363097820009
0	0.971413599276891
0	0.394382411247426
0	0.712375485150738
0	0.257602656634236
0	0.820743668596722
0	0.566473682789612
0	0.0129590634214678
0	0.946487833668758
0	0.337838832813339
0	0.539695217561372
0	0.575861173246319
0	0.0422542016915322
0	0.620003286702016
0	0.0962494995216552
0	0.656443344568287
0	0.840139048002518
0	0.103810255123958
0	0.87184366855392
0	0.12660109589987
0	0.840345889140317
0	0.97928143190372
0	0.400100514635213
0	0.67924381694046
0	0.515243059457688
0	0.148764921520773
0	0.827708485215262
0	0.359398151204243
0	0.0796142034906686
0	0.067523054444562
0	0.706525059337452
0	0.855593736171939
0	0.574508949521082
0	0.160028336250103
0	0.421668259788917
0	0.709497457082385
0	0.347598051659581
0	0.0225321425787242
0	0.103422513396641
0	0.682677754491747
0	0.567375854605024
0	0.975308514698316
0	0.982604434102328
0	0.468570485877689
0	0.0318103081235741
0	0.816860674692339
0	0.867578898927167
0	0.202934354887303
0	0.919863985261515
0	0.272436566051758
0	0.38700120807649
0	0.0895554978956929
0	0.665657345493404
0	0.0737348392303434
0	0.375561298016987
0	0.15846066920769
0	0.751897336462117
0	0.0645341856053048
0	0.986345106154329
0	0.794239054895294
0	0.744660732865428
0	0.00998775725324208
0	0.610931875638541
0	0.336736152490035
0	0.933988646957906
0	0.617863332417817
0	0.657074871456581
0	0.848679042394439
0	0.0638825947551482
0	0.97899416928428
0	0.139765621798127
0	0.567602846741691
0	0.247250136392193
0	0.0712485651911328
0	0.368637884111854
0	0.600049379717712
0	0.198516774473712
0	0.0879686825441701
0	0.937892222976249
0	0.891364146831658
0	0.755504817978087
0	0.817278350812044
0	0.199815451487623
0	0.384720561133395
0	0.101093724448828
0	0.798254775607878
0	0.680568374144251
0	0.396040366171803
0	0.586196720939341
0	0.980183057254188
0	0.536445005039246
0	0.0896243799034802
0	0.0444036922010655
0	0.187462094784524
0	0.0903551086590584
0	0.809102648583725
0	0.771517895769564
0	0.70633302324502
0	0.271708416141886
0	0.81097570604302
0	0.237419310575636
0	0.713058878417731
0	0.163881589271446
0	0.175515774667951
0	0.832183893081403
0	0.0765055661948617
0	0.294638577505387
0	0.296410677040727
0	0.887825985075672
0	0.339382227597718
0	0.911922662228715
0	0.830301055515928
0	0.840611678282518
0	0.704731881750532
0	0.0391060208161147
0	0.984886543487847
0	0.287323212610902
0	0.932972467484432
0	0.255732212732748
0	0.438666425780364
0	0.607704549382196
0	0.11459718803597
0	0.820606747239671
0	0.277379936687592
0	0.614582107647124
0	0.512869139460332
0	0.0803197338526742
0	0.593116216207954
0	0.128444961724427
0	0.377072816833358
0	0.295100455179063
0	0.523108260289279
